id,u_str
304,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000000011001110100000000000000
305,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000000011001110110000000000000
306,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000000111001110100000000000000
307,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000001011001101100000000000000
308,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000001011001110000000000000000
309,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000001011001110100000000000000
310,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010001001101100000000000000
311,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010001001110100000000000000
312,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010011001101100000000000000
313,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010011001101110000000000000
314,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010011001110100000000000000
315,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010011001110110000000000000
316,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010011010101100000000000000
317,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011000000000010011011101100000000000000
318,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011011011110110011001110100000000000000
319,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110011011011110110011001110110000000000000
320,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000011111101100111001110100000000000000
321,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000011111101101011001110100000000000000
322,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000011111110101011001101100000000000000
323,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000011111110110011001101100000000000000
324,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000000011001101100000000000000
325,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000000011001110100000000000000
326,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000000011001110110000000000000
327,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000001001001101100000000000000
328,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000001011001101100000000000000
329,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000001011001101110000000000000
330,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000001011001110100000000000000
331,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000010001001101100000000000000
332,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000010010001101100000000000000
333,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000010011001101100000000000000
334,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000010011001101110000000000000
335,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000010011001110000000000000000
336,000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111011000000000010011001110100000000000000
