line,station,feature_nr,name,nunique,nunique_fault,unique,unique_fault,val_most_common,val_most_common_fault,nunique_diff,same_most_common,prod_passed,prod_passed_rel,prod_passed_fault,prod_passed_fault_rel,ratio_fault,different_most_common
0,10,273,L0_S10_F273,17,6,"[  1.67772320e+07   8.00000000e+00   1.67775570e+07   1.67772480e+07
   1.60000000e+01   4.80000000e+01   3.20000000e+01   4.00000000e+00
   4.85760000e+04   5.12000000e+02   3.35549440e+07   3.35544480e+07
   5.60000000e+01   1.78258000e+05   5.20000000e+01   1.25829120e+07
   1.84360000e+04]","[  1.67772320e+07   8.00000000e+00   1.67775570e+07   1.67772480e+07
   1.60000000e+01   4.80000000e+01]",16777232.0,16777557.0,11,0,486,0.000410560702583,0,0.0,0.0,1
0,10,275,L0_S10_F275,1,1,[ 1.],[ 1.],1.0,1.0,0,1,486,0.000410560702583,0,0.0,0.0,0
0,10,277,L0_S10_F277,1,1,[ 1.],[ 1.],1.0,1.0,0,1,294,0.000248363881809,0,0.0,0.0,0
0,10,278,L0_S10_F278,17,6,"[  1.67772320e+07   8.00000000e+00   1.67775570e+07   1.67772480e+07
   1.60000000e+01   4.80000000e+01   3.20000000e+01   4.00000000e+00
   4.85760000e+04   5.12000000e+02   3.35549440e+07   3.35544480e+07
   5.60000000e+01   1.78258000e+05   5.20000000e+01   1.25829120e+07
   1.84360000e+04]","[  1.67772320e+07   8.00000000e+00   1.67775570e+07   1.67772480e+07
   1.60000000e+01   4.80000000e+01]",16777232.0,16777557.0,11,0,486,0.000410560702583,0,0.0,0.0,1
0,11,279,L0_S11_F279,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,281,L0_S11_F281,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,283,L0_S11_F283,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,285,L0_S11_F285,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,287,L0_S11_F287,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,289,L0_S11_F289,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,291,L0_S11_F291,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,293,L0_S11_F293,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,295,L0_S11_F295,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,297,L0_S11_F297,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,299,L0_S11_F299,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,301,L0_S11_F301,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,303,L0_S11_F303,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,305,L0_S11_F305,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,307,L0_S11_F307,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,309,L0_S11_F309,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,311,L0_S11_F311,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,313,L0_S11_F313,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,315,L0_S11_F315,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,317,L0_S11_F317,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,319,L0_S11_F319,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,321,L0_S11_F321,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,323,L0_S11_F323,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,325,L0_S11_F325,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,327,L0_S11_F327,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,11,329,L0_S11_F329,1,1,[ 12582912.],[ 12582912.],12582912.0,12582912.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
0,14,359,L0_S14_F359,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,361,L0_S14_F361,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,363,L0_S14_F363,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,365,L0_S14_F365,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,367,L0_S14_F367,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,369,L0_S14_F369,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,371,L0_S14_F371,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,373,L0_S14_F373,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,375,L0_S14_F375,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,377,L0_S14_F377,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,379,L0_S14_F379,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,381,L0_S14_F381,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,383,L0_S14_F383,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,385,L0_S14_F385,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,387,L0_S14_F387,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,389,L0_S14_F389,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,391,L0_S14_F391,1,1,[ 1.],[ 1.],1.0,1.0,0,1,68,5.74447073572e-05,0,0.0,0.0,0
0,14,393,L0_S14_F393,4,2,[  32.   64.  128.   96.],[ 32.  64.],64.0,64.0,2,1,68,5.74447073572e-05,0,0.0,0.0,0
0,15,396,L0_S15_F396,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,399,L0_S15_F399,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,402,L0_S15_F402,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,405,L0_S15_F405,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,408,L0_S15_F408,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,411,L0_S15_F411,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,414,L0_S15_F414,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,417,L0_S15_F417,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,15,420,L0_S15_F420,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
0,16,422,L0_S16_F422,1,1,[ 1.],[ 1.],1.0,1.0,0,1,77,6.5047683331e-05,0,0.0,0.0,0
0,16,424,L0_S16_F424,1,1,[ 1.],[ 1.],1.0,1.0,0,1,33,2.78775785704e-05,0,0.0,0.0,0
0,16,425,L0_S16_F425,2,1,[  2.  96.],[ 2.],2.0,2.0,1,1,77,6.5047683331e-05,0,0.0,0.0,0
0,16,427,L0_S16_F427,1,1,[ 1.],[ 1.],1.0,1.0,0,1,77,6.5047683331e-05,0,0.0,0.0,0
0,16,429,L0_S16_F429,1,1,[ 1.],[ 1.],1.0,1.0,0,1,33,2.78775785704e-05,0,0.0,0.0,0
0,16,430,L0_S16_F430,2,1,[  2.  96.],[ 2.],2.0,2.0,1,1,77,6.5047683331e-05,0,0.0,0.0,0
0,18,436,L0_S18_F436,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,438,L0_S18_F438,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,440,L0_S18_F440,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,442,L0_S18_F442,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,443,L0_S18_F443,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,445,L0_S18_F445,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,446,L0_S18_F446,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,448,L0_S18_F448,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,450,L0_S18_F450,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,18,452,L0_S18_F452,0,0,[],[],,,0,0,0,0.0,0,0.0,,1
0,21,468,L0_S21_F468,1,1,[ 1.],[ 1.],1.0,1.0,0,1,107,9.03909365768e-05,0,0.0,0.0,0
0,21,470,L0_S21_F470,1,1,[ 1.],[ 1.],1.0,1.0,0,1,20,1.68955021639e-05,0,0.0,0.0,0
0,21,471,L0_S21_F471,14,4,"[  1.37200000e+03   4.85760000e+04   1.67775570e+07   5.12000000e+02
   1.60000000e+01   1.63840000e+04   9.60000000e+01   4.00000000e+00
   3.35544480e+07   6.55360000e+04   5.89824000e+05   6.55300000e+03
   1.25829120e+07   3.20000000e+01]",[  1.37200000e+03   4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,10,1,107,9.03909365768e-05,0,0.0,0.0,0
0,21,473,L0_S21_F473,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,475,L0_S21_F475,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,476,L0_S21_F476,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,478,L0_S21_F478,1,1,[ 1.],[ 1.],1.0,1.0,0,1,107,9.03909365768e-05,0,0.0,0.0,0
0,21,480,L0_S21_F480,1,1,[ 1.],[ 1.],1.0,1.0,0,1,20,1.68955021639e-05,0,0.0,0.0,0
0,21,481,L0_S21_F481,14,4,"[  1.37200000e+03   4.85760000e+04   1.67775570e+07   5.12000000e+02
   1.60000000e+01   1.63840000e+04   9.60000000e+01   4.00000000e+00
   3.35544480e+07   6.55360000e+04   5.89824000e+05   6.55300000e+03
   1.25829120e+07   3.20000000e+01]",[  1.37200000e+03   4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,10,1,107,9.03909365768e-05,0,0.0,0.0,0
0,21,483,L0_S21_F483,1,1,[ 1.],[ 1.],1.0,1.0,0,1,71,5.99790326818e-05,0,0.0,0.0,0
0,21,485,L0_S21_F485,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,486,L0_S21_F486,10,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   9.60000000e+01   4.00000000e+00   3.35544480e+07
   1.25829120e+07   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,7,1,71,5.99790326818e-05,0,0.0,0.0,0
0,21,488,L0_S21_F488,1,1,[ 1.],[ 1.],1.0,1.0,0,1,107,9.03909365768e-05,0,0.0,0.0,0
0,21,490,L0_S21_F490,1,1,[ 1.],[ 1.],1.0,1.0,0,1,20,1.68955021639e-05,0,0.0,0.0,0
0,21,491,L0_S21_F491,14,4,"[  1.37200000e+03   4.85760000e+04   1.67775570e+07   5.12000000e+02
   1.60000000e+01   1.63840000e+04   9.60000000e+01   4.00000000e+00
   3.35544480e+07   6.55360000e+04   5.89824000e+05   6.55300000e+03
   1.25829120e+07   3.20000000e+01]",[  1.37200000e+03   4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,10,1,107,9.03909365768e-05,0,0.0,0.0,0
0,21,493,L0_S21_F493,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,495,L0_S21_F495,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,496,L0_S21_F496,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,498,L0_S21_F498,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,500,L0_S21_F500,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,501,L0_S21_F501,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,503,L0_S21_F503,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,505,L0_S21_F505,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,506,L0_S21_F506,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,508,L0_S21_F508,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,510,L0_S21_F510,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,511,L0_S21_F511,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,513,L0_S21_F513,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,515,L0_S21_F515,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,516,L0_S21_F516,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,518,L0_S21_F518,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,520,L0_S21_F520,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,521,L0_S21_F521,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,523,L0_S21_F523,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,525,L0_S21_F525,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,526,L0_S21_F526,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,528,L0_S21_F528,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,530,L0_S21_F530,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,531,L0_S21_F531,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,533,L0_S21_F533,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,535,L0_S21_F535,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,536,L0_S21_F536,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,538,L0_S21_F538,1,1,[ 1.],[ 1.],1.0,1.0,0,1,66,5.57551571408e-05,0,0.0,0.0,0
0,21,540,L0_S21_F540,1,1,[ 1.],[ 1.],1.0,1.0,0,1,17,1.43611768393e-05,0,0.0,0.0,0
0,21,541,L0_S21_F541,9,3,"[  4.85760000e+04   1.67775570e+07   5.12000000e+02   1.60000000e+01
   1.63840000e+04   4.00000000e+00   3.35544480e+07   1.25829120e+07
   3.20000000e+01]",[  4.85760000e+04   1.67775570e+07   5.12000000e+02],48576.0,48576.0,6,1,66,5.57551571408e-05,0,0.0,0.0,0
0,22,542,L0_S22_F542,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
0,22,544,L0_S22_F544,1,1,[ 1.],[ 1.],1.0,1.0,0,1,29,2.44984781376e-05,0,0.0,0.0,0
0,22,545,L0_S22_F545,13,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   6.55300000e+03
   9.60000000e+01   3.20000000e+01  -1.87481920e+07   1.37200000e+03
   1.25829120e+07   8.00000000e+00   1.60000000e+01   5.89824000e+05
   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   6.55300000e+03],16777556.0,16777557.0,9,1,80,6.75820086556e-05,0,0.0,0.0,0
0,22,547,L0_S22_F547,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,549,L0_S22_F549,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,550,L0_S22_F550,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,552,L0_S22_F552,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
0,22,554,L0_S22_F554,1,1,[ 1.],[ 1.],1.0,1.0,0,1,29,2.44984781376e-05,0,0.0,0.0,0
0,22,555,L0_S22_F555,12,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   6.55300000e+03
   9.60000000e+01   3.20000000e+01   1.37200000e+03   1.25829120e+07
   8.00000000e+00   1.60000000e+01   5.89824000e+05   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   6.55300000e+03],16777556.0,16777557.0,8,1,78,6.58924584392e-05,0,0.0,0.0,0
0,22,557,L0_S22_F557,1,1,[ 1.],[ 1.],1.0,1.0,0,1,74,6.25133580064e-05,0,0.0,0.0,0
0,22,559,L0_S22_F559,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,560,L0_S22_F560,9,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   9.60000000e+01
   3.20000000e+01   1.25829120e+07   8.00000000e+00   1.60000000e+01
   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   9.60000000e+01],16777556.0,16777557.0,5,1,74,6.25133580064e-05,0,0.0,0.0,0
0,22,562,L0_S22_F562,1,1,[ 1.],[ 1.],1.0,1.0,0,1,78,6.58924584392e-05,0,0.0,0.0,0
0,22,564,L0_S22_F564,1,1,[ 1.],[ 1.],1.0,1.0,0,1,29,2.44984781376e-05,0,0.0,0.0,0
0,22,565,L0_S22_F565,12,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   6.55300000e+03
   9.60000000e+01   3.20000000e+01   1.37200000e+03   1.25829120e+07
   8.00000000e+00   1.60000000e+01   5.89824000e+05   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   6.55300000e+03],16777556.0,16777557.0,8,1,78,6.58924584392e-05,0,0.0,0.0,0
0,22,567,L0_S22_F567,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,569,L0_S22_F569,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,570,L0_S22_F570,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,572,L0_S22_F572,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,574,L0_S22_F574,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,575,L0_S22_F575,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,577,L0_S22_F577,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,579,L0_S22_F579,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,580,L0_S22_F580,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,582,L0_S22_F582,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,584,L0_S22_F584,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,585,L0_S22_F585,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,587,L0_S22_F587,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,589,L0_S22_F589,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,590,L0_S22_F590,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,592,L0_S22_F592,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,594,L0_S22_F594,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,595,L0_S22_F595,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,597,L0_S22_F597,1,1,[ 1.],[ 1.],1.0,1.0,0,1,70,5.91342575736e-05,0,0.0,0.0,0
0,22,599,L0_S22_F599,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
0,22,600,L0_S22_F600,8,4,"[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01
   1.25829120e+07   8.00000000e+00   1.60000000e+01   1.67772320e+07]",[  1.67775570e+07   4.85760000e+04   5.12000000e+02   3.20000000e+01],16777556.0,16777557.0,4,1,70,5.91342575736e-05,0,0.0,0.0,0
