line,station,feature_nr,feat_nr_dat,name_dat,name_cat,name_num,station_V2
1,25,2720,2721.0,L1_S25_D2721,,L1_S25_F2720,25.219
1,25,2722,2723.0,L1_S25_D2723,,L1_S25_F2722,25.219
1,25,2724,2725.0,L1_S25_D2725,,L1_S25_F2724,25.219
1,25,2726,2727.0,L1_S25_D2727,,L1_S25_F2726,25.219
1,25,2727,2728.0,L1_S25_D2728,,,25.22
1,25,2728,2729.0,L1_S25_D2729,,,25.22
1,25,2730,2731.0,L1_S25_D2731,L1_S25_F2730,,25.22
1,25,2732,2733.0,L1_S25_D2733,,L1_S25_F2732,25.22
1,25,2734,2735.0,L1_S25_D2735,,L1_S25_F2734,25.22
1,25,2735,2736.0,L1_S25_D2736,,,25.22
1,25,2737,2738.0,L1_S25_D2738,,L1_S25_F2737,25.22
1,25,2739,2740.0,L1_S25_D2740,,L1_S25_F2739,25.22
1,25,2741,2742.0,L1_S25_D2742,,L1_S25_F2741,25.22
1,25,2743,2744.0,L1_S25_D2744,,L1_S25_F2743,25.22
1,25,2745,2746.0,L1_S25_D2746,,L1_S25_F2745,25.22
1,25,2747,2748.0,L1_S25_D2748,,L1_S25_F2747,25.22
1,25,2749,2750.0,L1_S25_D2750,,L1_S25_F2749,25.22
1,25,2751,2752.0,L1_S25_D2752,,L1_S25_F2751,25.22
1,25,2753,2754.0,L1_S25_D2754,L1_S25_F2753,,25.221
1,25,2755,,,,L1_S25_F2755,25.221
1,25,2756,2757.0,L1_S25_D2757,L1_S25_F2756,,25.221
1,25,2758,,,,L1_S25_F2758,25.221
1,25,2759,2760.0,L1_S25_D2760,L1_S25_F2759,,25.221
1,25,2761,,,,L1_S25_F2761,25.221
1,25,2762,2763.0,L1_S25_D2763,L1_S25_F2762,,25.221
1,25,2764,,,,L1_S25_F2764,25.221
1,25,2765,2766.0,L1_S25_D2766,L1_S25_F2765,,25.221
1,25,2767,,,,L1_S25_F2767,25.221
1,25,2768,2769.0,L1_S25_D2769,L1_S25_F2768,,25.221
1,25,2770,,,,L1_S25_F2770,25.221
1,25,2771,2772.0,L1_S25_D2772,L1_S25_F2771,,25.221
1,25,2773,,,,L1_S25_F2773,25.221
1,25,2774,2775.0,L1_S25_D2775,L1_S25_F2774,,25.221
1,25,2776,,,,L1_S25_F2776,25.221
1,25,2777,2778.0,L1_S25_D2778,L1_S25_F2777,,25.221
1,25,2779,2780.0,L1_S25_D2780,L1_S25_F2779,,25.222
1,25,2781,2782.0,L1_S25_D2782,,L1_S25_F2781,25.222
1,25,2783,2784.0,L1_S25_D2784,,L1_S25_F2783,25.222
1,25,2784,2785.0,L1_S25_D2785,,,25.222
1,25,2785,2786.0,L1_S25_D2786,,,25.222
1,25,2787,2788.0,L1_S25_D2788,,L1_S25_F2787,25.223
1,25,2789,2790.0,L1_S25_D2790,,L1_S25_F2789,25.224
1,25,2791,2792.0,L1_S25_D2792,,L1_S25_F2791,25.224
1,25,2793,2794.0,L1_S25_D2794,,L1_S25_F2793,25.224
1,25,2795,2796.0,L1_S25_D2796,,L1_S25_F2795,25.224
1,25,2797,2798.0,L1_S25_D2798,,L1_S25_F2797,25.225
1,25,2799,,,,L1_S25_F2799,25.225
1,25,2800,2801.0,L1_S25_D2801,L1_S25_F2800,,25.226
1,25,2802,,,L1_S25_F2802,,25.226
1,25,2803,,,L1_S25_F2803,,25.226
1,25,2804,2805.0,L1_S25_D2805,L1_S25_F2804,,25.226
1,25,2806,,,L1_S25_F2806,,25.226
1,25,2807,,,L1_S25_F2807,,25.226
1,25,2808,,,,L1_S25_F2808,25.226
1,25,2809,2810.0,L1_S25_D2810,L1_S25_F2809,,25.226
1,25,2811,,,L1_S25_F2811,,25.226
1,25,2812,,,L1_S25_F2812,,25.226
1,25,2813,,,,L1_S25_F2813,25.226
1,25,2814,2815.0,L1_S25_D2815,L1_S25_F2814,,25.226
1,25,2816,,,L1_S25_F2816,,25.226
1,25,2817,,,L1_S25_F2817,,25.226
1,25,2818,,,,L1_S25_F2818,25.226
1,25,2819,2820.0,L1_S25_D2820,L1_S25_F2819,,25.226
1,25,2821,,,L1_S25_F2821,,25.226
1,25,2822,,,L1_S25_F2822,,25.226
1,25,2823,,,,L1_S25_F2823,25.226
1,25,2824,2825.0,L1_S25_D2825,L1_S25_F2824,,25.226
1,25,2826,,,L1_S25_F2826,,25.226
1,25,2827,,,L1_S25_F2827,,25.226
1,25,2828,,,,L1_S25_F2828,25.226
1,25,2829,2830.0,L1_S25_D2830,L1_S25_F2829,,25.226
1,25,2831,,,L1_S25_F2831,,25.226
1,25,2832,,,L1_S25_F2832,,25.226
1,25,2833,2834.0,L1_S25_D2834,L1_S25_F2833,,25.226
1,25,2835,,,L1_S25_F2835,,25.226
1,25,2836,,,L1_S25_F2836,,25.226
1,25,2837,,,,L1_S25_F2837,25.226
1,25,2838,2839.0,L1_S25_D2839,L1_S25_F2838,,25.226
1,25,2840,,,L1_S25_F2840,,25.226
1,25,2841,,,L1_S25_F2841,,25.226
1,25,2842,,,,L1_S25_F2842,25.226
1,25,2843,2844.0,L1_S25_D2844,L1_S25_F2843,,25.226
1,25,2845,,,L1_S25_F2845,,25.226
1,25,2846,,,L1_S25_F2846,,25.226
1,25,2847,,,,L1_S25_F2847,25.226
1,25,2848,2849.0,L1_S25_D2849,L1_S25_F2848,,25.226
1,25,2850,,,L1_S25_F2850,,25.226
1,25,2851,,,L1_S25_F2851,,25.226
1,25,2852,,,,L1_S25_F2852,25.226
1,25,2853,2854.0,L1_S25_D2854,L1_S25_F2853,,25.226
1,25,2855,,,L1_S25_F2855,,25.226
1,25,2856,,,L1_S25_F2856,,25.226
1,25,2857,,,,L1_S25_F2857,25.226
1,25,2858,2859.0,L1_S25_D2859,L1_S25_F2858,,25.226
1,25,2860,,,L1_S25_F2860,,25.226
1,25,2861,,,L1_S25_F2861,,25.226
1,25,2862,,,,L1_S25_F2862,25.226
1,25,2863,2864.0,L1_S25_D2864,L1_S25_F2863,,25.226
1,25,2865,,,L1_S25_F2865,,25.226
1,25,2866,,,L1_S25_F2866,,25.226
1,25,2867,,,,L1_S25_F2867,25.226
1,25,2868,2869.0,L1_S25_D2869,L1_S25_F2868,,25.226
1,25,2870,,,L1_S25_F2870,,25.226
1,25,2871,,,L1_S25_F2871,,25.226
1,25,2872,,,,L1_S25_F2872,25.226
1,25,2873,2874.0,L1_S25_D2874,L1_S25_F2873,,25.226
1,25,2875,,,L1_S25_F2875,,25.226
1,25,2876,,,L1_S25_F2876,,25.226
1,25,2877,,,,L1_S25_F2877,25.226
1,25,2878,2879.0,L1_S25_D2879,L1_S25_F2878,,25.227
1,25,2880,,,L1_S25_F2880,,25.227
1,25,2881,,,L1_S25_F2881,,25.227
1,25,2882,2883.0,L1_S25_D2883,L1_S25_F2882,,25.227
1,25,2884,,,L1_S25_F2884,,25.227
1,25,2885,,,L1_S25_F2885,,25.227
1,25,2886,,,,L1_S25_F2886,25.227
1,25,2887,2888.0,L1_S25_D2888,L1_S25_F2887,,25.227
1,25,2889,,,L1_S25_F2889,,25.227
1,25,2890,,,L1_S25_F2890,,25.227
1,25,2891,,,,L1_S25_F2891,25.227
1,25,2892,2893.0,L1_S25_D2893,L1_S25_F2892,,25.227
1,25,2894,,,L1_S25_F2894,,25.227
1,25,2895,,,L1_S25_F2895,,25.227
1,25,2896,,,,L1_S25_F2896,25.227
1,25,2897,2898.0,L1_S25_D2898,L1_S25_F2897,,25.227
1,25,2899,,,L1_S25_F2899,,25.227
1,25,2900,,,L1_S25_F2900,,25.227
1,25,2901,,,,L1_S25_F2901,25.227
1,25,2902,2903.0,L1_S25_D2903,L1_S25_F2902,,25.227
1,25,2904,,,L1_S25_F2904,,25.227
1,25,2905,,,L1_S25_F2905,,25.227
1,25,2906,,,,L1_S25_F2906,25.227
1,25,2907,2908.0,L1_S25_D2908,L1_S25_F2907,,25.227
1,25,2909,,,L1_S25_F2909,,25.227
1,25,2910,,,L1_S25_F2910,,25.227
1,25,2911,2912.0,L1_S25_D2912,L1_S25_F2911,,25.227
1,25,2913,,,L1_S25_F2913,,25.227
1,25,2914,,,L1_S25_F2914,,25.227
1,25,2915,,,,L1_S25_F2915,25.227
1,25,2916,2917.0,L1_S25_D2917,L1_S25_F2916,,25.227
1,25,2918,,,L1_S25_F2918,,25.227
1,25,2919,,,L1_S25_F2919,,25.227
1,25,2920,,,,L1_S25_F2920,25.227
1,25,2921,2922.0,L1_S25_D2922,L1_S25_F2921,,25.227
1,25,2923,,,L1_S25_F2923,,25.227
1,25,2924,,,L1_S25_F2924,,25.227
1,25,2925,,,,L1_S25_F2925,25.227
1,25,2926,2927.0,L1_S25_D2927,L1_S25_F2926,,25.227
1,25,2928,,,L1_S25_F2928,,25.227
1,25,2929,,,L1_S25_F2929,,25.227
1,25,2930,,,,L1_S25_F2930,25.227
1,25,2931,2932.0,L1_S25_D2932,L1_S25_F2931,,25.227
1,25,2933,,,L1_S25_F2933,,25.227
1,25,2934,,,L1_S25_F2934,,25.227
1,25,2935,,,,L1_S25_F2935,25.227
1,25,2936,2937.0,L1_S25_D2937,L1_S25_F2936,,25.227
1,25,2938,,,L1_S25_F2938,,25.227
1,25,2939,,,L1_S25_F2939,,25.227
1,25,2940,,,,L1_S25_F2940,25.227
1,25,2941,2942.0,L1_S25_D2942,L1_S25_F2941,,25.227
1,25,2943,,,L1_S25_F2943,,25.227
1,25,2944,,,L1_S25_F2944,,25.227
1,25,2945,,,,L1_S25_F2945,25.227
1,25,2946,2947.0,L1_S25_D2947,L1_S25_F2946,,25.227
1,25,2948,,,L1_S25_F2948,,25.227
1,25,2949,,,L1_S25_F2949,,25.227
1,25,2950,,,,L1_S25_F2950,25.227
1,25,2951,2952.0,L1_S25_D2952,L1_S25_F2951,,25.227
1,25,2953,,,L1_S25_F2953,,25.227
1,25,2954,,,L1_S25_F2954,,25.227
1,25,2955,,,,L1_S25_F2955,25.227
1,25,2956,2957.0,L1_S25_D2957,L1_S25_F2956,,25.228
1,25,2958,,,L1_S25_F2958,,25.228
1,25,2959,,,L1_S25_F2959,,25.228
1,25,2960,,,,L1_S25_F2960,25.228
1,25,2961,2962.0,L1_S25_D2962,L1_S25_F2961,,25.228
1,25,2963,,,L1_S25_F2963,,25.228
1,25,2964,,,L1_S25_F2964,,25.228
1,25,2965,,,,L1_S25_F2965,25.228
1,25,2966,2967.0,L1_S25_D2967,L1_S25_F2966,,25.228
1,25,2968,,,L1_S25_F2968,,25.228
1,25,2969,,,L1_S25_F2969,,25.228
1,25,2970,,,,L1_S25_F2970,25.228
1,25,2971,2972.0,L1_S25_D2972,L1_S25_F2971,,25.228
1,25,2973,,,L1_S25_F2973,,25.228
1,25,2974,,,L1_S25_F2974,,25.228
1,25,2975,,,,L1_S25_F2975,25.228
1,25,2976,2977.0,L1_S25_D2977,L1_S25_F2976,,25.228
1,25,2978,,,L1_S25_F2978,,25.228
1,25,2979,,,L1_S25_F2979,,25.228
1,25,2980,,,,L1_S25_F2980,25.228
1,25,2981,2982.0,L1_S25_D2982,L1_S25_F2981,,25.228
1,25,2983,,,L1_S25_F2983,,25.228
1,25,2984,,,L1_S25_F2984,,25.228
1,25,2985,,,,L1_S25_F2985,25.228
1,25,2986,2987.0,L1_S25_D2987,L1_S25_F2986,,25.228
1,25,2988,,,L1_S25_F2988,,25.228
1,25,2989,,,L1_S25_F2989,,25.228
1,25,2990,,,,L1_S25_F2990,25.228
1,25,2991,2992.0,L1_S25_D2992,L1_S25_F2991,,25.228
1,25,2993,,,L1_S25_F2993,,25.228
1,25,2994,,,L1_S25_F2994,,25.228
1,25,2995,2996.0,L1_S25_D2996,,L1_S25_F2995,25.229
1,25,2997,2998.0,L1_S25_D2998,,L1_S25_F2997,25.229
1,25,2999,3000.0,L1_S25_D3000,,L1_S25_F2999,25.229
1,25,3001,3002.0,L1_S25_D3002,,L1_S25_F3001,25.229
1,25,3003,3004.0,L1_S25_D3004,,L1_S25_F3003,25.229
1,25,3005,3006.0,L1_S25_D3006,,L1_S25_F3005,25.229
1,25,3007,3008.0,L1_S25_D3008,,L1_S25_F3007,25.229
1,25,3009,3010.0,L1_S25_D3010,,L1_S25_F3009,25.229
1,25,3010,3011.0,L1_S25_D3011,,,25.23
1,25,3011,3012.0,L1_S25_D3012,,,25.23
1,25,3013,3014.0,L1_S25_D3014,L1_S25_F3013,,25.23
1,25,3015,3016.0,L1_S25_D3016,,L1_S25_F3015,25.23
1,25,3017,3018.0,L1_S25_D3018,,L1_S25_F3017,25.23
1,25,3018,3019.0,L1_S25_D3019,,,25.23
1,25,3020,3021.0,L1_S25_D3021,,L1_S25_F3020,25.23
1,25,3022,3023.0,L1_S25_D3023,,L1_S25_F3022,25.23
1,25,3024,3025.0,L1_S25_D3025,,L1_S25_F3024,25.23
1,25,3026,3027.0,L1_S25_D3027,,L1_S25_F3026,25.23
1,25,3028,3029.0,L1_S25_D3029,,L1_S25_F3028,25.23
1,25,3030,3031.0,L1_S25_D3031,,L1_S25_F3030,25.23
1,25,3032,3033.0,L1_S25_D3033,,L1_S25_F3032,25.23
1,25,3034,3035.0,L1_S25_D3035,,L1_S25_F3034,25.23
2,26,3036,3037.0,L2_S26_D3037,,L2_S26_F3036,26.0
2,26,3038,,,L2_S26_F3038,,26.0
2,26,3039,,,L2_S26_F3039,,26.0
2,26,3040,3041.0,L2_S26_D3041,,L2_S26_F3040,26.0
2,26,3042,,,L2_S26_F3042,,26.0
2,26,3043,3044.0,L2_S26_D3044,L2_S26_F3043,,26.0
2,26,3045,,,L2_S26_F3045,,26.0
2,26,3046,,,L2_S26_F3046,,26.0
2,26,3047,3048.0,L2_S26_D3048,,L2_S26_F3047,26.0
2,26,3049,,,L2_S26_F3049,,26.0
2,26,3050,,,L2_S26_F3050,,26.0
2,26,3051,3052.0,L2_S26_D3052,,L2_S26_F3051,26.0
2,26,3053,,,L2_S26_F3053,,26.0
2,26,3054,,,L2_S26_F3054,,26.0
2,26,3055,3056.0,L2_S26_D3056,,L2_S26_F3055,26.0
2,26,3057,,,L2_S26_F3057,,26.0
2,26,3058,3059.0,L2_S26_D3059,L2_S26_F3058,,26.0
2,26,3060,,,L2_S26_F3060,,26.0
2,26,3061,,,L2_S26_F3061,,26.0
2,26,3062,3063.0,L2_S26_D3063,,L2_S26_F3062,26.0
2,26,3064,,,L2_S26_F3064,,26.0
2,26,3065,3066.0,L2_S26_D3066,L2_S26_F3065,,26.0
2,26,3067,,,L2_S26_F3067,,26.0
2,26,3068,,,L2_S26_F3068,,26.0
2,26,3069,3070.0,L2_S26_D3070,,L2_S26_F3069,26.0
2,26,3071,,,L2_S26_F3071,,26.0
2,26,3072,,,L2_S26_F3072,,26.0
2,26,3073,3074.0,L2_S26_D3074,,L2_S26_F3073,26.0
2,26,3075,,,L2_S26_F3075,,26.0
2,26,3076,,,L2_S26_F3076,,26.0
2,26,3077,3078.0,L2_S26_D3078,,L2_S26_F3077,26.0
2,26,3079,,,L2_S26_F3079,,26.0
2,26,3080,3081.0,L2_S26_D3081,L2_S26_F3080,,26.0
2,26,3082,,,L2_S26_F3082,,26.0
2,26,3083,3084.0,L2_S26_D3084,L2_S26_F3083,,26.0
2,26,3085,,,L2_S26_F3085,,26.0
2,26,3086,3087.0,L2_S26_D3087,L2_S26_F3086,,26.0
2,26,3088,,,L2_S26_F3088,,26.0
2,26,3089,3090.0,L2_S26_D3090,L2_S26_F3089,,26.0
2,26,3091,,,L2_S26_F3091,,26.0
2,26,3092,3093.0,L2_S26_D3093,L2_S26_F3092,,26.0
2,26,3094,,,L2_S26_F3094,,26.0
2,26,3095,3096.0,L2_S26_D3096,L2_S26_F3095,,26.0
2,26,3097,,,L2_S26_F3097,,26.0
2,26,3098,,,L2_S26_F3098,,26.0
2,26,3099,3100.0,L2_S26_D3100,L2_S26_F3099,,26.0
2,26,3101,,,L2_S26_F3101,,26.0
2,26,3102,3103.0,L2_S26_D3103,L2_S26_F3102,,26.0
2,26,3104,,,L2_S26_F3104,,26.0
2,26,3105,,,L2_S26_F3105,,26.0
2,26,3106,3107.0,L2_S26_D3107,,L2_S26_F3106,26.0
2,26,3108,,,L2_S26_F3108,,26.0
2,26,3109,3110.0,L2_S26_D3110,L2_S26_F3109,,26.0
2,26,3111,,,L2_S26_F3111,,26.0
2,26,3112,,,L2_S26_F3112,,26.0
2,26,3113,3114.0,L2_S26_D3114,,L2_S26_F3113,26.0
2,26,3115,,,L2_S26_F3115,,26.0
2,26,3116,,,L2_S26_F3116,,26.0
2,26,3117,3118.0,L2_S26_D3118,,L2_S26_F3117,26.0
2,26,3119,,,L2_S26_F3119,,26.0
2,26,3120,,,L2_S26_F3120,,26.0
2,26,3121,3122.0,L2_S26_D3122,,L2_S26_F3121,26.0
2,26,3123,,,L2_S26_F3123,,26.0
2,26,3124,,,L2_S26_F3124,,26.0
2,26,3125,3126.0,L2_S26_D3126,,L2_S26_F3125,26.0
2,26,3127,,,L2_S26_F3127,,26.0
2,26,3128,,,L2_S26_F3128,,26.0
2,27,3129,3130.0,L2_S27_D3130,,L2_S27_F3129,27.0
2,27,3131,,,L2_S27_F3131,,27.0
2,27,3132,,,L2_S27_F3132,,27.0
2,27,3133,3134.0,L2_S27_D3134,,L2_S27_F3133,27.0
2,27,3135,,,L2_S27_F3135,,27.0
2,27,3136,3137.0,L2_S27_D3137,L2_S27_F3136,,27.0
2,27,3138,,,L2_S27_F3138,,27.0
2,27,3139,,,L2_S27_F3139,,27.0
2,27,3140,3141.0,L2_S27_D3141,,L2_S27_F3140,27.0
2,27,3142,,,L2_S27_F3142,,27.0
2,27,3143,,,L2_S27_F3143,,27.0
2,27,3144,3145.0,L2_S27_D3145,,L2_S27_F3144,27.0
2,27,3146,,,L2_S27_F3146,,27.0
2,27,3147,,,L2_S27_F3147,,27.0
2,27,3148,3149.0,L2_S27_D3149,,L2_S27_F3148,27.0
2,27,3150,,,L2_S27_F3150,,27.0
2,27,3151,3152.0,L2_S27_D3152,L2_S27_F3151,,27.0
2,27,3153,,,L2_S27_F3153,,27.0
2,27,3154,,,L2_S27_F3154,,27.0
2,27,3155,3156.0,L2_S27_D3156,,L2_S27_F3155,27.0
2,27,3157,,,L2_S27_F3157,,27.0
2,27,3158,3159.0,L2_S27_D3159,L2_S27_F3158,,27.0
2,27,3160,,,L2_S27_F3160,,27.0
2,27,3161,,,L2_S27_F3161,,27.0
2,27,3162,3163.0,L2_S27_D3163,,L2_S27_F3162,27.0
2,27,3164,,,L2_S27_F3164,,27.0
2,27,3165,,,L2_S27_F3165,,27.0
2,27,3166,3167.0,L2_S27_D3167,,L2_S27_F3166,27.0
2,27,3168,,,L2_S27_F3168,,27.0
2,27,3169,,,L2_S27_F3169,,27.0
2,27,3170,3171.0,L2_S27_D3171,,L2_S27_F3170,27.0
2,27,3172,,,L2_S27_F3172,,27.0
2,27,3173,3174.0,L2_S27_D3174,L2_S27_F3173,,27.0
2,27,3175,,,L2_S27_F3175,,27.0
2,27,3176,3177.0,L2_S27_D3177,L2_S27_F3176,,27.0
2,27,3178,,,L2_S27_F3178,,27.0
2,27,3179,3180.0,L2_S27_D3180,L2_S27_F3179,,27.0
2,27,3181,,,L2_S27_F3181,,27.0
2,27,3182,3183.0,L2_S27_D3183,L2_S27_F3182,,27.0
2,27,3184,,,L2_S27_F3184,,27.0
2,27,3185,3186.0,L2_S27_D3186,L2_S27_F3185,,27.0
2,27,3187,,,L2_S27_F3187,,27.0
2,27,3188,3189.0,L2_S27_D3189,L2_S27_F3188,,27.0
2,27,3190,,,L2_S27_F3190,,27.0
2,27,3191,,,L2_S27_F3191,,27.0
2,27,3192,3193.0,L2_S27_D3193,L2_S27_F3192,,27.0
2,27,3194,,,L2_S27_F3194,,27.0
2,27,3195,3196.0,L2_S27_D3196,L2_S27_F3195,,27.0
2,27,3197,,,L2_S27_F3197,,27.0
2,27,3198,,,L2_S27_F3198,,27.0
2,27,3199,3200.0,L2_S27_D3200,,L2_S27_F3199,27.0
2,27,3201,,,L2_S27_F3201,,27.0
2,27,3202,3203.0,L2_S27_D3203,L2_S27_F3202,,27.0
2,27,3204,,,L2_S27_F3204,,27.0
2,27,3205,,,L2_S27_F3205,,27.0
2,27,3206,3207.0,L2_S27_D3207,,L2_S27_F3206,27.0
2,27,3208,,,L2_S27_F3208,,27.0
2,27,3209,,,L2_S27_F3209,,27.0
2,27,3210,3211.0,L2_S27_D3211,,L2_S27_F3210,27.0
2,27,3212,,,L2_S27_F3212,,27.0
2,27,3213,,,L2_S27_F3213,,27.0
2,27,3214,3215.0,L2_S27_D3215,,L2_S27_F3214,27.0
2,27,3216,,,L2_S27_F3216,,27.0
2,27,3217,,,L2_S27_F3217,,27.0
2,27,3218,3219.0,L2_S27_D3219,,L2_S27_F3218,27.0
2,27,3220,,,L2_S27_F3220,,27.0
2,27,3221,,,L2_S27_F3221,,27.0
2,28,3222,3223.0,L2_S28_D3223,,L2_S28_F3222,28.0
2,28,3224,,,L2_S28_F3224,,28.0
2,28,3225,,,L2_S28_F3225,,28.0
2,28,3226,3227.0,L2_S28_D3227,,L2_S28_F3226,28.0
2,28,3228,,,L2_S28_F3228,,28.0
2,28,3229,3230.0,L2_S28_D3230,L2_S28_F3229,,28.0
2,28,3231,,,L2_S28_F3231,,28.0
2,28,3232,,,L2_S28_F3232,,28.0
2,28,3233,3234.0,L2_S28_D3234,,L2_S28_F3233,28.0
2,28,3235,,,L2_S28_F3235,,28.0
2,28,3236,,,L2_S28_F3236,,28.0
2,28,3237,3238.0,L2_S28_D3238,,L2_S28_F3237,28.0
2,28,3239,,,L2_S28_F3239,,28.0
2,28,3240,,,L2_S28_F3240,,28.0
2,28,3241,3242.0,L2_S28_D3242,,L2_S28_F3241,28.0
2,28,3243,,,L2_S28_F3243,,28.0
2,28,3244,3245.0,L2_S28_D3245,L2_S28_F3244,,28.0
2,28,3246,,,L2_S28_F3246,,28.0
2,28,3247,,,L2_S28_F3247,,28.0
2,28,3248,3249.0,L2_S28_D3249,,L2_S28_F3248,28.0
2,28,3250,,,L2_S28_F3250,,28.0
2,28,3251,3252.0,L2_S28_D3252,L2_S28_F3251,,28.0
2,28,3253,,,L2_S28_F3253,,28.0
2,28,3254,,,L2_S28_F3254,,28.0
2,28,3255,3256.0,L2_S28_D3256,,L2_S28_F3255,28.0
2,28,3257,,,L2_S28_F3257,,28.0
2,28,3258,,,L2_S28_F3258,,28.0
2,28,3259,3260.0,L2_S28_D3260,,L2_S28_F3259,28.0
2,28,3261,,,L2_S28_F3261,,28.0
2,28,3262,,,L2_S28_F3262,,28.0
2,28,3263,3264.0,L2_S28_D3264,,L2_S28_F3263,28.0
2,28,3265,,,L2_S28_F3265,,28.0
2,28,3266,3267.0,L2_S28_D3267,L2_S28_F3266,,28.0
2,28,3268,,,L2_S28_F3268,,28.0
2,28,3269,3270.0,L2_S28_D3270,L2_S28_F3269,,28.0
2,28,3271,,,L2_S28_F3271,,28.0
2,28,3272,3273.0,L2_S28_D3273,L2_S28_F3272,,28.0
2,28,3274,,,L2_S28_F3274,,28.0
2,28,3275,3276.0,L2_S28_D3276,L2_S28_F3275,,28.0
2,28,3277,,,L2_S28_F3277,,28.0
2,28,3278,3279.0,L2_S28_D3279,L2_S28_F3278,,28.0
2,28,3280,,,L2_S28_F3280,,28.0
2,28,3281,3282.0,L2_S28_D3282,L2_S28_F3281,,28.0
2,28,3283,,,L2_S28_F3283,,28.0
2,28,3284,,,L2_S28_F3284,,28.0
2,28,3285,3286.0,L2_S28_D3286,L2_S28_F3285,,28.0
2,28,3287,,,L2_S28_F3287,,28.0
2,28,3288,3289.0,L2_S28_D3289,L2_S28_F3288,,28.0
2,28,3290,,,L2_S28_F3290,,28.0
2,28,3291,,,L2_S28_F3291,,28.0
2,28,3292,3293.0,L2_S28_D3293,,L2_S28_F3292,28.0
2,28,3294,,,L2_S28_F3294,,28.0
2,28,3295,3296.0,L2_S28_D3296,L2_S28_F3295,,28.0
2,28,3297,,,L2_S28_F3297,,28.0
2,28,3298,,,L2_S28_F3298,,28.0
2,28,3299,3300.0,L2_S28_D3300,,L2_S28_F3299,28.0
2,28,3301,,,L2_S28_F3301,,28.0
2,28,3302,,,L2_S28_F3302,,28.0
2,28,3303,3304.0,L2_S28_D3304,,L2_S28_F3303,28.0
2,28,3305,,,L2_S28_F3305,,28.0
2,28,3306,,,L2_S28_F3306,,28.0
2,28,3307,3308.0,L2_S28_D3308,,L2_S28_F3307,28.0
2,28,3309,,,L2_S28_F3309,,28.0
2,28,3310,,,L2_S28_F3310,,28.0
2,28,3311,3312.0,L2_S28_D3312,,L2_S28_F3311,28.0
2,28,3313,,,L2_S28_F3313,,28.0
2,28,3314,,,L2_S28_F3314,,28.0
3,29,3315,3316.0,L3_S29_D3316,,L3_S29_F3315,29.0
3,29,3317,,,L3_S29_F3317,,29.0
3,29,3318,3319.0,L3_S29_D3319,,L3_S29_F3318,29.0
3,29,3320,,,L3_S29_F3320,,29.0
3,29,3321,3322.0,L3_S29_D3322,,L3_S29_F3321,29.0
3,29,3323,,,L3_S29_F3323,,29.0
3,29,3324,3325.0,L3_S29_D3325,,L3_S29_F3324,29.0
3,29,3326,,,L3_S29_F3326,,29.0
3,29,3327,3328.0,L3_S29_D3328,,L3_S29_F3327,29.0
3,29,3329,,,L3_S29_F3329,,29.0
3,29,3330,3331.0,L3_S29_D3331,,L3_S29_F3330,29.0
3,29,3332,,,L3_S29_F3332,,29.0
3,29,3333,3334.0,L3_S29_D3334,,L3_S29_F3333,29.0
3,29,3335,,,L3_S29_F3335,,29.0
3,29,3336,3337.0,L3_S29_D3337,,L3_S29_F3336,29.0
3,29,3338,,,L3_S29_F3338,,29.0
3,29,3339,3340.0,L3_S29_D3340,,L3_S29_F3339,29.0
3,29,3341,,,L3_S29_F3341,,29.0
3,29,3342,3343.0,L3_S29_D3343,,L3_S29_F3342,29.0
3,29,3344,,,L3_S29_F3344,,29.0
3,29,3345,3346.0,L3_S29_D3346,,L3_S29_F3345,29.0
3,29,3347,,,L3_S29_F3347,,29.0
3,29,3348,3349.0,L3_S29_D3349,,L3_S29_F3348,29.0
3,29,3350,,,L3_S29_F3350,,29.0
3,29,3351,3352.0,L3_S29_D3352,,L3_S29_F3351,29.0
3,29,3353,,,L3_S29_F3353,,29.0
3,29,3354,3355.0,L3_S29_D3355,,L3_S29_F3354,29.0
3,29,3356,,,L3_S29_F3356,,29.0
3,29,3357,3358.0,L3_S29_D3358,,L3_S29_F3357,29.0
3,29,3359,,,L3_S29_F3359,,29.0
3,29,3360,3361.0,L3_S29_D3361,,L3_S29_F3360,29.0
3,29,3362,3363.0,L3_S29_D3363,L3_S29_F3362,,29.0
3,29,3364,3365.0,L3_S29_D3365,L3_S29_F3364,,29.0
3,29,3366,,,L3_S29_F3366,,29.0
3,29,3367,3368.0,L3_S29_D3368,,L3_S29_F3367,29.0
3,29,3369,,,L3_S29_F3369,,29.0
3,29,3370,3371.0,L3_S29_D3371,,L3_S29_F3370,29.0
3,29,3372,,,L3_S29_F3372,,29.0
3,29,3373,3374.0,L3_S29_D3374,,L3_S29_F3373,29.0
3,29,3375,,,L3_S29_F3375,,29.0
3,29,3376,3377.0,L3_S29_D3377,,L3_S29_F3376,29.0
3,29,3378,,,L3_S29_F3378,,29.0
3,29,3379,3380.0,L3_S29_D3380,,L3_S29_F3379,29.0
3,29,3381,,,L3_S29_F3381,,29.0
3,29,3382,3383.0,L3_S29_D3383,,L3_S29_F3382,29.0
3,29,3384,,,L3_S29_F3384,,29.0
3,29,3385,3386.0,L3_S29_D3386,,L3_S29_F3385,29.0
3,29,3387,,,L3_S29_F3387,,29.0
3,29,3388,3389.0,L3_S29_D3389,,L3_S29_F3388,29.0
